model	T5
0.002505	0.000754
0.003155	0.000989
0.066083	0.000269
0.017327	0.001048
0.013146	0.001023
0.007441	0.000542
0.00043	0.000504
1.0	0.000217
1.0	0.000665
0.010797	0.000607
0.008776	0.003855
0.020796	0.00015
0.038209	0.038209
1.0	0.000527
0.223872	0.000273
0.004803	0.000241
0.004396	0.000497
0.01555	0.002173
0.82251	0.000613
0.003972	0.000519
0.014018	0.000946
0.001496	0.001496
1.0	0.017198
0.00658	0.000713
0.004494	0.000359
0.298469	0.003381
0.073128	0.000614
0.003361	0.000308
0.669879	0.000408
0.005024	0.000681
0.678121	0.00097
0.001943	0.000153
0.500277	0.000322
0.002762	0.000896
0.001176	0.000305
0.08033	0.000808
1.0	0.000288
0.007711	0.000299
0.000887	0.000258
0.008787	0.000459
0.004906	0.003401
0.675739	0.000278
1.0	0.0006
0.006758	0.00147
0.008583	0.003764
0.002112	0.003868
0.001923	0.000114
0.027437	0.001239
0.009406	0.000671
0.00445	0.000559
1.0	0.010879
1.0	0.000468
0.624446	0.000194
1.0	0.001914
0.001457	0.000554
1.0	0.000715
0.062251	0.00082
0.006352	0.00076
0.003304	0.000556
0.000943	0.000179
0.069118	0.000334
0.002559	0.000348
0.479139	0.000886
0.02485	0.000703
0.056807	5.6e-05
0.153723	0.001375
0.021326	0.002176
0.005224	0.00048
0.12883	0.000496
0.007076	0.000408
0.016855	0.000233
0.01382	0.001186
0.028991	0.000378
0.027275	0.001879
1.0	0.000305
0.040517	0.000377
0.004874	0.000339
0.015767	0.000286
1.0	0.000508
1.0	0.000222
0.276881	0.000189
0.006791	0.001193
0.322114	0.001463
0.003288	0.000362
0.005423	0.001771
0.15283	0.000575
0.006284	0.000904
0.005038	0.000126
0.001933	0.001054
0.008715	0.001285
0.004209	0.001307
1.0	0.000325
0.803275	0.000323
0.070526	0.00023
0.123284	4.9e-05
0.0387	0.000266
0.011906	0.000461
0.009893	0.000736
0.001504	0.000265
0.302845	0.004441
1.0	0.005025
0.003627	0.000186
1.0	0.000525
0.009203	0.007663
0.011816	0.001442
0.013664	0.000746
0.001193	0.001331
0.0022	0.001235
0.002633	0.002342
1.0	0.000195
1.0	0.008514
0.091406	0.000968
1.0	0.003096
0.009941	0.000524
0.007929	0.001316
0.041672	0.000619
0.556102	0.000624
0.028531	0.002055
0.142054	0.000246
1.0	0.002133
0.033979	0.000317
0.038001	0.000337
0.001485	0.000584
1.0	0.000756
0.156567	0.001182
0.00384	0.000281
1.0	0.001067
0.001995	0.002059
0.067688	0.000609
0.018091	0.000725
0.003867	0.002157
0.002847	0.000201
0.095389	0.001489
0.009671	0.001196
0.011868	0.000847
0.01089	9.1e-05
0.005089	0.000354
0.00226	0.000754
0.001081	0.001297
0.107332	0.000227
0.098425	0.001152
0.041228	0.000326
0.010424	0.000331
0.015526	0.000473
0.010229	0.001108
0.012775	0.003032
0.001438	0.000491
0.002714	0.000859
0.116192	0.000473
0.051459	0.000705
0.004911	0.000315
0.006294	0.000257
0.005834	0.00094
0.012714	0.000381
0.00656	0.000509
0.204873	0.000554
0.00192	0.000357
0.009802	0.001001
0.001185	0.001258
0.009909	0.000233
0.001564	0.000454
0.00422	0.000748
1.0	4.7e-05
0.004054	0.003598
0.17493	0.000596
1.0	0.002254
1.0	0.000305
1.0	0.000526
0.27208	0.002056
1.0	0.005196
0.00777	0.001518
0.473617	0.000434
1.0	0.000837
0.008845	0.001144
0.262411	0.000623
0.002349	0.000249
0.011307	0.000829
0.040466	0.000246
0.464466	0.000354
0.001677	0.000655
0.009442	0.002978
0.009813	0.000728
0.075771	0.000246
0.076048	0.000394
0.000609	0.001062
0.000849	0.000653
0.021427	0.000255
0.075686	0.001731
0.007071	0.000143
0.00101	0.000372
0.196571	0.00112
0.014282	0.00049
0.007133	0.006698
0.028607	0.001311
1.0	0.000784
0.00249	0.000905
0.00636	0.001302
0.146486	0.004925
0.00334	0.000471
0.008688	0.00034
0.004822	0.003073
0.061252	0.000655
