model	T5
0.058058	0.008379
0.010842	0.000494
0.025716	0.000504
0.019003	0.007608
0.061299	0.007603
0.033329	0.000904
0.028968	0.001097
0.014495	0.003395
0.008559	0.002874
0.008072	0.001128
0.851952	0.002538
0.01041	0.000833
0.068229	0.001642
0.030704	0.008431
0.771315	0.001521
0.027677	0.002177
0.01126	0.002512
0.021171	0.00026
0.015894	0.001381
0.005787	0.001023
0.735443	0.001363
0.99931	0.000894
0.055164	0.003627
0.998049	0.001415
0.100187	0.004946
1.0	0.002099
0.998049	0.002579
0.358204	0.001383
0.292998	0.002807
0.017469	0.003237
0.04681	0.003452
0.448237	0.003608
0.448237	0.003642
1.0	0.003395
0.250233	0.000761
0.99981	0.00158
1.0	0.001097
0.005312	0.00137
0.055932	0.001943
0.086704	0.000489
0.063689	0.00051
0.021347	0.002126
0.025955	0.005355
0.999435	0.001418
0.167599	0.001872
0.999435	0.000855
0.011164	0.0038
0.070262	0.001112
0.023392	0.00071
0.017422	0.00406
0.027833	0.002032
0.165673	0.001229
0.046724	0.002254
0.236531	0.002267
0.224312	0.000465
0.011204	0.001883
0.010637	0.002279
0.049252	0.008478
0.042246	0.013435
0.99931	0.010474
0.026069	0.003157
0.040654	0.004542
0.654302	0.00286
0.467997	0.001035
0.09123	0.001874
0.009538	0.001339
0.999337	0.003051
0.038986	0.003828
0.999452	0.000291
0.074487	0.004101
0.199778	0.001584
0.014474	0.000821
0.999155	0.000583
0.051369	0.001635
0.013425	0.004995
0.99862	0.001029
0.029662	0.005755
0.170755	0.002068
0.012652	0.000366
0.004591	0.001091
0.510741	0.000693
0.03439	0.006441
0.141273	0.000717
0.998924	0.005917
0.02907	0.001319
0.998368	0.00042
0.034838	0.000453
0.069799	0.003528
0.080511	0.005003
0.079374	0.001961
0.52258	0.008114
0.085213	0.000846
0.022455	0.000643
0.153348	0.001546
0.0039	0.004911
0.104704	0.000704
0.01055	0.002247
0.997611	0.00117
0.042964	0.00071
0.01924	0.010311
0.58514	0.00716
0.192395	0.002404
0.041732	0.012397
0.011555	0.000989
0.019902	0.014269
0.055332	0.000938
0.020364	0.003089
0.099904	0.005621
0.997075	0.008717
0.157345	0.002132
0.080264	0.009835
1.0	0.002806
0.005186	0.002877
0.023443	0.025114
0.029335	0.00092
0.031048	0.00117
0.998049	0.002576
0.039338	0.005444
0.999155	0.000669
0.307949	0.003514
0.99831	0.004583
0.144599	0.004501
0.028639	0.002678
0.453232	0.000993
0.045845	0.000989
0.186158	0.002116
0.012715	0.003606
0.020552	0.000479
0.029063	0.001083
0.023255	0.000454
0.999303	0.001726
0.0185	0.001751
0.052758	0.001601
0.030198	0.000251
0.008422	0.001108
0.330128	0.003848
0.999383	0.002074
0.120559	0.003769
0.041776	0.002775
0.027312	0.000374
0.632819	0.005411
0.04722	0.000897
0.999089	0.002524
0.080706	0.009619
1.0	0.005156
0.015182	0.006092
0.057186	0.002621
0.034185	0.003217
0.047695	0.001493
0.005962	0.001031
0.085187	0.001336
0.026629	0.002375
0.031381	0.007554
0.017777	0.00394
0.00665	0.000693
0.133891	0.001878
0.013567	0.001922
0.044707	0.00358
0.267022	0.002505
0.538804	0.000898
0.253651	0.00366
0.050557	0.00821
0.019769	0.001719
0.061675	0.00227
0.092758	0.001745
0.089651	0.00389
0.017782	0.00136
0.016234	0.000501
0.094173	0.001003
0.038335	0.001543
1.0	0.003224
0.014899	0.005509
0.208576	0.002228
0.054499	0.00739
0.159389	0.002034
0.998719	0.000216
0.998604	0.000808
0.02084	0.000316
0.99931	0.003621
0.003833	0.002746
0.035054	0.006624
