model	T5
0.0299	0.000834
0.016314	0.000515
0.264926	0.00075
0.00476	0.000587
1.0	0.004589
0.198997	0.000216
0.061299	0.000763
0.00376	0.013685
1.0	0.00051
1.0	0.001458
1.0	0.000939
1.0	0.011125
0.004108	0.004108
0.000737	0.000202
0.001971	0.000349
1.0	0.00619
1.0	0.000907
0.059351	0.001272
0.047542	0.003222
0.810492	0.000307
0.672597	0.000174
0.295989	0.000976
0.023319	0.000127
0.031556	0.000384
0.030142	0.000799
0.202678	0.000252
0.003003	0.000569
0.009853	0.005805
0.182103	0.003311
1.0	0.000192
0.278065	0.000906
0.003721	0.000331
0.001948	0.000457
0.001867	0.000559
0.001867	0.00173
1.0	0.003826
0.047598	0.001727
0.005757	0.000816
0.002286	0.000565
0.056925	0.000662
1.0	0.000328
0.017194	0.001326
0.004144	0.003726
1.0	0.02607
0.762806	0.000189
0.000815	0.000309
0.004136	0.000877
0.031749	0.000354
1.0	0.000704
1.0	0.000446
0.001517	0.000323
0.057441	0.000273
1.0	0.00031
0.334237	0.000816
0.008623	0.000329
0.136749	0.000182
1.0	0.000525
0.016533	0.000428
0.006843	0.000371
0.010934	0.000114
0.724613	0.000541
0.004343	0.008403
1.0	0.000326
0.014491	0.000404
0.020859	0.003891
1.0	0.00025
0.005932	0.000235
0.515126	0.000684
1.0	0.000319
1.0	0.000913
1.0	0.000158
0.029636	0.000192
0.009007	0.00035
1.0	0.000493
1.0	0.000793
0.016796	0.000331
0.001587	0.003677
0.497163	0.000586
0.009053	0.000539
0.00376	0.000496
0.362572	0.000206
0.029147	0.001208
0.034967	0.000316
1.0	0.002525
0.01424	0.000752
0.063163	0.000109
0.004467	0.000347
0.004344	0.003925
0.008827	0.000193
1.0	0.001503
0.270655	0.008016
0.00316	0.000687
1.0	0.00056
1.0	0.000521
1.0	0.015063
0.047354	0.001198
1.0	0.000305
0.0215	0.000209
1.0	0.004696
1.0	0.000432
0.318635	0.000836
1.0	0.000309
0.179036	0.000335
0.047551	0.000255
0.001563	0.000807
0.02897	0.001226
0.23468	0.001133
1.0	0.000588
0.000564	0.001694
0.748626	0.000479
0.003028	0.002073
1.0	0.000122
1.0	0.001159
1.0	0.002363
0.132575	0.002457
1.0	0.001574
0.05671	0.000666
0.063848	0.000204
1.0	0.000466
1.0	0.00045
0.164967	0.001406
0.09347	0.001987
1.0	0.00043
0.003315	0.003684
1.0	0.000406
0.465164	0.000551
0.006502	0.000729
0.23862	0.000457
1.0	0.000814
0.020931	0.000752
0.021524	0.000962
1.0	0.000325
0.005959	0.0015
0.331129	0.00051
1.0	0.0003
0.004953	0.000344
1.0	0.00049
1.0	0.000878
0.000502	0.000429
0.709873	0.000385
0.006536	0.004393
0.000968	0.000554
1.0	0.000323
1.0	0.000698
1.0	0.000809
0.001653	0.000147
1.0	0.027696
0.025719	0.000542
0.081582	0.006858
0.001459	0.000177
0.59236	0.001106
1.0	0.000706
1.0	0.000987
1.0	0.000939
1.0	0.000411
0.038368	0.00237
0.014497	0.001634
1.0	0.003404
0.000733	0.013604
0.559626	0.000323
1.0	0.000514
0.011599	0.001847
0.028823	0.001143
0.720147	0.00078
0.042975	0.000424
1.0	0.000479
0.000805	0.001216
0.003192	0.002809
0.082151	0.001255
1.0	0.000125
1.0	0.000887
0.042081	0.000599
0.07732	0.000432
0.004828	0.000513
0.109452	0.000241
0.003331	0.000175
0.012692	0.001828
0.008794	0.000555
1.0	0.001194
0.042137	0.013541
1.0	0.000311
1.0	0.000338
0.231113	0.000564
0.003864	0.001096
0.044029	0.000768
0.161449	0.000631
0.023434	0.002804
0.009845	0.003707
0.079103	0.003161
1.0	0.000169
0.006494	0.000489
0.31601	0.001131
1.0	0.001611
0.010927	0.001051
1.0	0.000501
0.002063	0.002909
0.037805	0.000463
1.0	0.001841
1.0	0.000237
0.012476	0.002049
0.225197	0.005087
1.0	0.000205
0.096184	0.006122
0.025418	7.6e-05
0.000921	0.000745
1.0	0.001821
1.0	0.000401
0.002149	0.000431
0.010651	0.003518
1.0	0.001009
0.032465	0.001573
0.002508	0.000463
0.00435	0.00075
0.007792	0.001821
0.001373	0.001369
0.002216	0.001474
0.000628	0.000238
1.0	0.000413
0.004469	0.000964
0.015216	0.000454
1.0	0.00039
0.006623	0.000457
0.008827	0.000385
0.007308	0.000176
0.003913	0.00126
1.0	0.003208
1.0	0.001352
0.089634	0.000374
0.000587	0.005974
0.012015	0.002179
0.262865	0.000485
1.0	0.0001
1.0	0.000239
0.002178	0.005172
0.148789	0.000433
1.0	0.0014
0.022771	0.000611
0.012259	0.000211
1.0	0.001308
1.0	0.000908
0.028186	0.002468
0.004978	0.000691
0.665353	0.002042
1.0	0.000423
0.751745	0.000309
0.001093	0.001367
0.000307	0.000358
1.0	0.000193
1.0	0.000867
0.087958	0.0004
0.211199	0.000225
1.0	0.016418
0.008956	0.001002
1.0	0.000995
0.002747	0.001185
1.0	0.072042
1.0	0.000627
0.001348	0.005094
1.0	2.7e-05
1.0	0.001071
0.074045	9.1e-05
0.010217	9.5e-05
1.0	0.001155
0.407147	0.000976
0.017221	0.001027
0.017533	0.001864
0.032465	0.00053
0.16727	0.001037
0.005376	0.000856
0.21954	0.001483
1.0	1.0
1.0	1.0
0.044689	0.00044
0.001802	0.000498
1.0	0.000699
0.001321	0.000198
0.007858	0.000969
0.010343	0.000246
0.001473	0.000521
1.0	0.000523
1.0	0.002605
0.000762	0.005055
1.0	0.000426
1.0	0.000839
0.128105	0.013417
1.0	0.000138
1.0	0.001111
0.802802	0.000982
0.005874	0.001135
0.015468	0.001983
0.072244	0.000403
1.0	0.095183
0.176176	0.001431
0.402123	0.008203
1.0	0.000372
0.692348	0.000775
0.003022	0.001071
0.013314	0.000339
0.003956	0.001263
1.0	0.001548
1.0	0.003102
1.0	0.000567
0.021022	0.000228
0.035352	0.000529
0.034111	0.00024
1.0	0.000395
1.0	0.000455
0.017482	0.00035
1.0	0.001092
1.0	0.000747
0.085548	0.000561
0.018368	0.000814
1.0	0.007307
1.0	0.005345
0.23862	0.000488
0.049314	0.000101
0.00288	0.000295
0.009765	0.006671
0.011675	0.000329
1.0	0.000156
0.024026	0.000247
0.048546	0.039056
0.038321	0.002486
1.0	0.016459
0.007827	0.000129
0.787808	0.000455
0.012015	0.000198
0.008213	0.000307
1.0	0.000161
1.0	0.000893
0.158138	0.001241
0.067254	0.000197
1.0	9.9e-05
0.00657	0.008204
0.002534	0.000767
1.0	0.000174
0.891214	0.000176
1.0	0.000294
0.007223	0.001238
0.008825	0.000735
0.085584	0.002255
0.0215	0.00047
1.0	0.003222
1.0	0.000784
0.647527	0.000533
1.0	0.000674
0.006724	0.006049
0.001096	0.000295
0.290564	0.000115
1.0	6.6e-05
1.0	0.144355
1.0	0.00037
0.004914	0.001242
0.567312	0.009786
1.0	0.030432
0.010645	0.000388
0.033347	0.000307
0.033347	0.001158
0.081461	0.051464
0.056588	0.001825
0.002952	0.000801
1.0	0.016891
1.0	0.000905
1.0	0.000151
1.0	0.000119
1.0	0.000139
1.0	0.000492
1.0	0.010044
0.139013	0.000399
0.000983	0.00072
0.033938	0.000266
0.202768	0.001795
0.018547	0.000909
0.004139	0.000277
0.000449	0.000255
0.001729	0.000274
0.008284	0.000767
0.041967	0.000514
0.007848	0.001218
0.006148	0.000175
0.232137	0.006935
0.565064	0.000278
1.0	0.000345
0.012876	0.000109
0.00258	0.000333
0.00258	0.00054
0.001584	0.000443
0.001584	0.000443
0.009278	0.00051
1.0	0.000644
1.0	0.000484
0.018172	0.001458
1.0	0.014157
0.001053	0.000173
1.0	0.000829
0.012742	0.001957
1.0	0.001836
0.007252	0.000492
0.008142	0.00014
1.0	0.000993
0.351509	0.001662
1.0	0.000116
0.012015	0.000273
0.360497	0.00119
0.078089	0.002289
0.01176	0.000373
0.002299	0.000638
0.078908	0.000416
0.015215	0.00058
1.0	0.001087
0.109941	0.004253
0.009381	0.00092
0.027052	0.000493
0.021217	0.000157
1.0	0.001195
0.04664	0.000481
0.027286	0.000408
0.148929	0.014939
1.0	0.000658
0.009358	0.000281
0.026235	0.001628
0.016201	0.002395
0.000741	0.000302
1.0	0.003108
0.0215	0.000132
1.0	0.000273
1.0	0.006296
0.019049	0.00021
1.0	0.000316
1.0	0.000476
0.022736	0.000831
0.003046	0.000224
0.343125	0.00326
1.0	0.001874
1.0	0.000722
