model	T5
0.994491	0.004225
0.994491	0.013022
0.999188	0.01025
0.998049	0.010144
0.998965	0.003559
1.0	0.0131
0.994491	0.00264
0.271371	0.006141
0.00484	0.016658
0.106582	0.005314
0.512198	0.003425
0.044954	0.036672
0.290459	0.005395
1.0	0.015734
1.0	0.016502
0.057505	0.007029
0.994491	0.021613
0.994491	0.00123
0.996623	0.005508
0.994491	0.000712
0.995643	0.030445
1.0	0.00208
0.186359	0.003106
1.0	0.02908
1.0	0.003563
1.0	0.000676
0.997297	0.021696
0.995227	0.001342
1.0	0.006915
1.0	0.000421
0.995203	0.004752
0.995643	0.000638
1.0	0.003072
0.995227	0.001559
0.995227	0.004995
1.0	0.00402
0.998049	0.008818
0.219306	0.023373
1.0	0.004325
1.0	0.004283
1.0	0.004532
1.0	0.00224
0.992217	0.003022
0.050936	0.021463
1.0	0.005643
0.994491	0.018612
0.016883	0.016175
0.995203	0.00524
0.99543	0.019072
1.0	0.020816
0.997242	0.01315
0.186359	0.000952
0.038951	0.005339
0.998049	0.016654
1.0	0.025909
0.994491	0.001023
1.0	0.014109
0.994491	0.009816
0.998049	0.011095
1.0	0.008765
0.110955	0.004136
0.016883	0.00346
1.0	0.002468
0.032053	0.005976
0.132763	0.002556
1.0	0.002173
0.37519	0.000524
1.0	0.018164
0.421615	0.00818
0.994491	0.028202
0.421615	0.00765
0.161064	0.007129
0.074332	0.003918
1.0	0.002166
0.994491	0.00411
0.038984	0.010668
1.0	0.013681
0.997492	0.008071
0.996102	0.003619
0.195428	0.005581
0.598797	0.003505
0.994491	0.001029
1.0	0.026509
0.99862	0.035087
0.997297	0.021696
0.996353	0.040628
0.997242	0.080136
1.0	0.005735
0.1652	0.011659
1.0	0.021419
0.995227	0.009138
1.0	0.012974
1.0	0.004197
0.994491	0.004049
0.992217	0.030777
0.994491	0.012101
1.0	0.014181
1.0	0.001471
0.994491	0.004019
1.0	0.002688
0.043117	0.004156
0.996102	0.008528
1.0	0.002251
1.0	0.00167
0.113392	0.023376
1.0	0.00083
1.0	0.024699
0.035262	0.053718
0.253216	0.017866
0.07143	0.023061
0.224005	0.001271
0.994491	0.003897
1.0	0.005422
0.995643	0.06747
0.356304	0.016832
0.996102	0.006895
0.996102	0.00444
0.998049	0.016249
0.150345	0.004198
0.996102	0.044404
0.995227	0.004771
0.996102	0.007052
1.0	0.00053
1.0	0.00046
1.0	0.000493
1.0	0.013171
0.993543	0.001799
0.206508	0.027159
1.0	0.003054
