model	T5
0.091217	0.004608
0.032559	0.004628
0.023365	0.002062
0.999131	0.029571
0.071695	0.005188
0.005401	0.014503
1.0	0.0139
1.0	0.006138
0.996623	0.033382
0.052067	0.007371
1.0	0.007456
1.0	0.002803
0.110597	0.025757
0.998735	0.023098
1.0	0.060866
0.010374	0.008006
0.422122	0.008167
0.155428	0.004467
0.997522	0.000968
1.0	0.004702
0.998631	0.013927
0.082846	0.003965
0.998805	0.00064
0.108355	0.018956
0.011529	0.002445
1.0	0.001676
0.017992	0.000704
0.239203	0.009552
0.404485	0.005972
1.0	0.001609
0.026456	0.041683
0.029931	0.013514
0.996623	0.000972
0.073623	0.003375
0.021217	0.005615
0.288533	0.007574
0.996623	0.009976
0.046189	0.002729
0.465458	0.000589
0.12451	0.030346
0.012015	0.002214
0.996623	0.154116
1.0	0.015475
0.046003	0.015044
0.023237	0.001759
0.653212	0.003149
0.216733	0.007871
0.359181	0.003932
0.009274	0.001877
0.09817	0.009176
0.088872	0.003165
0.085185	0.008689
0.030037	0.000179
0.997242	0.011867
0.012015	0.007138
0.997242	0.057953
0.129139	0.00272
0.999436	0.003589
0.010249	0.011104
0.740668	0.017824
0.012328	0.009288
0.16732	0.00064
1.0	0.001554
0.131759	0.00729
0.071259	0.04435
0.049611	0.004891
0.071259	0.030755
0.001801	0.003178
0.126733	0.049283
0.045277	0.001694
0.037641	0.009165
0.094607	0.012775
0.073778	0.000753
0.03317	0.001697
0.172181	0.003546
1.0	0.002477
0.179577	0.010236
0.017884	0.010278
0.999512	0.012773
0.091994	0.000586
0.219166	0.00145
1.0	0.002625
0.163897	0.044653
1.0	0.00744
1.0	0.006316
0.99862	0.007262
0.116222	0.008947
1.0	0.004532
0.084636	0.00959
0.998049	0.002984
0.035433	0.000618
0.568343	0.003234
0.076529	0.001699
0.06955	0.001002
0.997242	0.007819
0.997242	0.001144
0.034336	0.023276
0.42625	0.000353
1.0	0.041441
0.834981	0.001232
1.0	0.000918
0.022671	0.004639
0.368449	0.002926
0.70921	0.000555
0.159779	0.003293
0.994846	0.009958
0.051086	0.00577
0.565282	0.004157
1.0	0.008081
0.018547	0.003627
0.473862	0.006618
0.014666	0.004198
0.032189	0.011104
0.998168	0.01223
0.996102	0.000257
0.997346	0.004826
0.998049	0.021471
0.998049	0.057699
0.571141	0.001967
0.248044	0.000951
1.0	0.010688
0.056094	0.010636
0.029487	0.000868
0.14866	0.025575
0.008427	0.000861
0.23862	0.001111
0.073728	0.019404
0.997242	0.000653
0.078011	0.008573
0.014842	0.008933
0.091899	0.05415
0.996623	0.002163
0.022152	0.030687
0.163275	0.011344
0.022152	0.029297
1.0	0.017716
0.008879	0.004023
1.0	0.000633
1.0	0.00339
0.373373	0.000495
0.998407	0.005947
0.031446	0.022324
0.996623	0.016719
0.129424	0.031879
0.004963	0.006542
0.999311	0.025274
0.996623	0.011013
0.096621	0.001402
1.0	0.011188
0.408746	0.000847
0.07335	0.004293
0.053281	0.012232
0.003997	0.005996
0.065552	0.00843
1.0	0.003778
0.011723	0.003588
0.254981	0.003832
0.048652	0.0283
0.321468	0.002134
0.23862	0.011104
0.679872	0.002165
0.525689	0.002758
0.342884	0.000636
1.0	0.038706
0.053159	0.005871
0.132608	0.002134
1.0	0.00271
0.997242	0.001094
0.053694	0.013405
0.139039	0.011134
0.999469	0.012144
0.996917	0.024143
0.166853	0.004236
0.031524	0.029335
0.060625	0.000551
0.999093	0.000583
0.652134	0.009527
0.251128	0.029281
0.021217	0.064815
0.998049	0.021641
0.050688	0.005463
0.005787	0.011181
0.475335	0.002756
0.997688	0.005495
0.116557	0.025331
1.0	0.013678
0.026009	0.023858
0.053632	0.005118
0.012875	0.004428
0.50577	0.0005
0.042304	0.00087
0.095606	0.034878
0.195954	0.001535
0.032969	0.017328
0.344313	0.033722
0.012015	0.002333
0.017877	0.002429
0.034902	0.003046
0.997242	0.005291
1.0	0.000987
0.050604	0.012461
0.035056	0.027944
1.0	0.000331
0.01486	0.001383
0.134153	0.013455
0.998049	0.003613
0.074336	0.000865
0.996623	0.004223
0.997242	0.001
0.031193	0.007501
0.106256	0.014522
0.997242	0.013508
0.132066	0.001848
0.479267	0.00584
0.002664	0.0006
0.014952	0.00606
0.396775	0.000426
0.119358	0.002324
0.057779	0.041122
0.21453	0.018443
0.106712	0.005117
0.23862	0.002364
1.0	0.013427
0.999203	0.000704
0.012015	0.015503
0.134399	0.008883
0.030922	0.010422
0.051142	0.013587
0.044319	0.015115
0.007975	0.007142
0.889083	0.013611
0.070977	0.000755
0.012015	0.001874
1.0	0.000618
0.077004	0.00219
0.613771	0.008592
0.40588	0.001021
0.998911	0.005191
1.0	0.001817
0.063252	0.008399
0.393553	0.002954
0.998049	0.014493
0.828466	0.038033
0.046727	0.000796
0.998049	0.001385
0.052239	0.000184
0.06789	0.003319
0.996102	0.017754
0.185681	0.005269
0.0215	0.000457
0.997276	0.003603
0.086223	0.023671
0.998824	0.040527
0.100117	0.009485
0.010888	0.007232
0.203525	0.004831
1.0	0.013587
0.086148	0.003527
0.062365	0.078529
0.049797	0.014872
0.039076	0.009986
0.005517	0.008748
0.008363	0.000789
0.05392	0.000927
0.036424	0.015712
1.0	0.0013
0.043806	0.014822
1.0	0.002328
0.147661	0.006697
1.0	0.001184
0.090333	0.014693
0.011968	0.001215
0.039918	0.00144
0.025301	0.013351
0.010867	0.003921
0.996623	0.004729
0.030863	0.00321
0.38087	0.012365
0.035496	0.03106
0.09395	0.000515
1.0	0.009124
0.999122	0.005236
0.147186	0.005013
1.0	0.022682
0.210369	0.008459
0.017913	0.013944
1.0	0.001021
0.269663	0.014942
0.076792	0.000668
0.996102	0.008343
0.176076	0.002191
0.151576	0.001606
0.0215	0.007857
0.018547	0.000742
0.068677	0.002004
0.410466	0.02942
0.047457	0.000743
0.034485	0.002108
1.0	0.002813
0.012015	0.00264
0.046283	0.002828
0.09465	0.001018
0.330438	0.02027
0.058617	0.000432
0.120669	0.000658
0.998049	0.044981
0.099017	0.004414
0.07732	0.007432
0.997242	0.007105
1.0	0.005651
0.04991	0.008089
0.996623	0.00244
0.219959	0.001406
0.003597	0.03336
0.009365	0.003519
0.101372	0.001251
0.023578	0.005349
0.011668	0.007356
0.012015	0.003182
0.110613	0.006895
0.998049	0.004853
0.056984	0.009783
0.636356	0.000724
0.053131	0.003076
0.124571	0.004607
1.0	0.015447
0.995643	0.008417
0.996977	0.021429
0.050659	0.036799
0.379585	0.018095
0.034613	0.018353
0.021609	0.020011
1.0	0.007009
0.505769	0.002068
0.160081	0.000544
1.0	0.000747
1.0	0.007718
1.0	0.006328
0.397015	0.006821
0.018096	0.016007
0.046487	0.019698
1.0	0.003324
0.996623	0.001327
0.526974	0.036888
0.998049	0.018853
0.292293	0.009818
0.548699	0.004244
0.063974	0.002902
0.118585	0.003604
0.072111	0.003423
0.036636	0.00534
0.025699	0.003194
0.418018	0.007763
0.056072	0.001177
1.0	0.004451
0.298049	0.009429
0.202448	0.007484
0.030156	0.002619
0.239549	0.019264
0.157925	0.001191
0.997588	0.006054
0.008234	0.002458
0.033833	0.013741
1.0	0.000267
0.138953	0.006521
0.998049	0.013475
0.018547	0.002892
0.055117	0.000653
0.361627	0.001221
0.324143	0.034382
1.0	0.00504
0.038763	0.010161
0.226436	0.001756
0.058172	0.00509
1.0	0.026753
0.11556	0.025871
0.038818	0.018218
0.028324	0.006927
0.996623	0.001253
1.0	0.028092
1.0	0.006629
0.098284	0.006281
0.026104	0.001841
0.529729	0.085937
0.074489	0.015537
0.621896	0.001511
0.039796	0.00526
0.01517	0.00275
0.032536	0.006316
0.905747	0.006462
0.127766	0.005857
0.018547	0.001568
0.012199	0.009131
0.323191	0.002969
