model	T5
1.0	0.001619
1.0	0.001373
1.0	0.000851
0.160864	0.000979
1.0	0.000265
1.0	0.000397
1.0	0.000338
1.0	0.000777
1.0	0.000199
1.0	0.000507
1.0	0.003115
1.0	0.000422
1.0	0.000138
0.022352	0.000533
1.0	0.001002
1.0	0.000129
1.0	0.000768
1.0	0.004406
1.0	0.000441
1.0	8.7e-05
1.0	0.000304
0.167668	0.001009
0.462057	0.000747
1.0	0.000365
1.0	0.004861
1.0	7.9e-05
1.0	0.000219
1.0	0.005447
1.0	0.000243
1.0	0.001928
1.0	0.000286
1.0	0.000592
1.0	0.001247
0.105797	0.000386
1.0	0.0001
1.0	0.000961
1.0	0.000768
1.0	0.004655
1.0	0.000285
0.105797	0.000895
1.0	0.000417
1.0	0.000284
1.0	0.000662
1.0	0.000355
0.422743	0.001301
0.002686	0.00046
0.069611	0.000672
1.0	0.000365
1.0	0.000544
0.314817	0.002244
1.0	9.6e-05
0.14632	0.000173
0.177959	0.001998
1.0	0.000217
0.121331	0.000463
0.241991	0.000763
1.0	0.000687
1.0	0.000115
1.0	0.005053
1.0	0.000201
1.0	0.001095
1.0	0.000419
1.0	0.000508
0.002686	0.00165
1.0	0.000436
1.0	0.001202
1.0	0.001771
1.0	0.000768
0.032325	0.000255
1.0	0.000243
0.428597	0.000295
1.0	0.007958
0.763627	0.001913
1.0	0.001188
1.0	0.000328
1.0	0.000809
1.0	0.00128
1.0	0.00023
1.0	0.001002
1.0	0.001299
1.0	0.001052
1.0	0.000308
1.0	0.001835
1.0	0.000173
1.0	0.001278
1.0	0.001036
1.0	0.000519
1.0	0.000292
1.0	0.002122
0.001389	0.000484
1.0	0.000211
0.002686	0.008477
0.003555	0.000288
1.0	0.000115
1.0	0.000251
1.0	0.000965
0.058656	0.000311
0.117965	0.000111
1.0	0.000235
1.0	0.000565
1.0	0.000829
1.0	0.000213
0.505364	0.000192
1.0	0.000304
1.0	0.000844
1.0	0.001434
1.0	0.000929
1.0	0.002496
1.0	0.000683
1.0	0.000406
1.0	0.00023
1.0	8.7e-05
0.265853	0.000728
1.0	0.000613
0.183913	0.003965
0.06298	0.00039
1.0	0.000322
1.0	0.005288
1.0	0.002177
1.0	0.053787
0.085831	0.002115
1.0	0.002148
1.0	0.000768
0.028903	9.8e-05
1.0	0.000101
0.011949	0.001241
0.007837	0.000897
1.0	0.000311
1.0	0.00083
1.0	0.00119
1.0	0.000462
0.091648	0.001541
1.0	0.000874
1.0	0.000768
1.0	0.000103
1.0	0.004496
1.0	0.000163
1.0	0.000155
1.0	0.000523
1.0	0.000245
1.0	0.000768
1.0	0.000768
1.0	0.000543
1.0	0.000572
1.0	0.000476
1.0	0.005857
1.0	0.000602
1.0	0.001444
1.0	0.007792
1.0	0.004079
1.0	0.000384
1.0	0.002031
1.0	0.000228
1.0	0.000363
0.121569	0.000303
1.0	0.000237
1.0	0.003376
1.0	0.000928
1.0	0.003518
0.251262	0.001938
1.0	0.000382
1.0	0.001245
1.0	0.002117
0.117965	0.000199
0.167805	0.000485
1.0	0.000101
1.0	0.000583
1.0	0.003504
0.462057	0.000866
1.0	0.000233
1.0	0.003291
1.0	0.000243
1.0	0.001557
0.26789	0.008724
1.0	0.000484
1.0	0.00042
0.025853	0.000444
1.0	0.002093
1.0	0.00355
0.314817	0.000384
1.0	0.001658
0.207359	0.001965
1.0	0.000303
1.0	0.00037
1.0	0.00033
1.0	0.000104
1.0	0.002337
1.0	0.000412
0.416826	0.000296
1.0	0.00034
1.0	0.000637
1.0	0.000951
1.0	0.000999
0.153621	0.002161
0.241991	0.000916
1.0	0.000151
0.002686	0.000498
1.0	0.000518
0.192185	0.000586
1.0	0.000768
1.0	0.000149
1.0	0.000239
1.0	0.0005
1.0	0.000324
1.0	0.002357
1.0	0.004742
1.0	0.001348
1.0	0.00029
1.0	0.000354
1.0	0.00018
1.0	0.000242
1.0	0.001032
1.0	0.000687
1.0	0.001488
1.0	0.000933
1.0	0.000484
1.0	0.000295
1.0	0.000181
1.0	0.00117
1.0	0.000343
1.0	0.000765
1.0	0.00021
0.107521	5.9e-05
1.0	0.000243
1.0	0.000289
1.0	0.00101
1.0	0.001444
1.0	0.000305
1.0	0.000237
1.0	0.000131
1.0	0.000136
1.0	0.000741
1.0	0.000209
0.001122	0.000124
1.0	0.004454
1.0	0.000306
1.0	0.000667
1.0	0.002387
1.0	0.000312
1.0	0.000506
1.0	0.003793
1.0	0.004072
1.0	0.001423
1.0	0.00035
1.0	0.000422
1.0	0.00032
0.078013	0.001
1.0	0.00165
1.0	0.000257
1.0	0.002023
