model	T5
0.005621	0.002252
0.013459	0.00452
0.99831	0.001717
0.045932	0.004779
0.007466	0.003948
0.011565	0.002052
0.02644	0.003582
0.00622	0.005
0.006269	0.00889
0.003043	0.000557
0.574788	0.001118
0.018587	0.001797
0.045975	0.002137
1.0	0.001805
0.015169	0.000834
0.008827	0.000814
0.017331	0.000417
0.008779	0.003592
1.0	0.006638
0.999024	0.002317
0.120144	0.000579
0.000982	0.009822
0.012015	0.003703
0.315575	0.001127
1.0	0.000158
1.0	0.00068
0.006978	0.010201
0.162801	0.001324
1.0	0.00532
0.057905	0.001755
0.032328	0.000722
1.0	0.00426
0.99862	0.00277
0.031495	0.006687
0.016351	0.002927
0.294482	0.003816
1.0	0.00219
0.761904	0.001593
0.00433	0.003135
0.001343	0.002282
1.0	0.000544
0.998805	0.003549
0.125611	0.001306
0.263463	0.000384
1.0	0.017647
0.023357	0.002399
0.999512	0.002105
0.011409	0.003241
0.998049	0.095841
0.99862	0.001994
0.004231	0.006456
0.998049	6.9e-05
0.999024	0.004806
0.109698	0.000364
0.01778	0.000203
1.0	0.004474
0.507153	0.002061
0.037366	0.004047
0.049696	0.002418
0.045932	0.002096
0.261173	0.005501
0.019739	0.005397
0.16735	0.006336
0.384714	0.384714
0.999203	0.999203
0.059723	0.002192
0.008384	0.001172
0.99954	0.000946
0.004428	0.000393
0.026613	0.003757
0.029821	0.000484
0.006531	0.001528
1.0	0.002464
1.0	0.006467
0.002179	0.007172
1.0	0.001058
0.998805	0.000931
0.171146	0.013426
1.0	0.000609
0.999024	0.006446
0.371892	0.002808
0.015577	0.003051
0.038182	0.009919
0.131613	0.001869
0.998049	0.095425
0.179549	0.002469
0.402123	0.008868
0.998487	0.001161
0.716301	0.005544
0.012071	0.002468
0.02363	0.001159
0.00746	0.003318
1.0	0.004984
0.99831	0.011315
1.0	0.003277
0.024108	0.001314
0.057072	0.003433
0.095862	0.000414
0.99831	0.001659
1.0	0.000587
0.03395	0.000508
1.0	0.004274
1.0	0.001903
0.071231	0.001321
0.035952	0.002351
1.0	0.012754
0.999024	0.011399
0.23862	0.001771
0.063697	0.000356
0.012548	0.001284
0.027735	0.021697
0.033307	0.000799
0.998049	0.000437
0.0324	0.000867
0.074606	0.022521
0.045186	0.006124
1.0	0.015639
0.01591	0.000299
0.801148	0.001855
0.012015	0.000417
0.01221	0.000602
1.0	0.000449
0.999024	0.005844
0.092618	0.003128
0.069398	0.00055
1.0	0.000317
0.011591	0.012963
0.008496	0.001427
1.0	0.000381
0.89904	0.000311
1.0	0.000929
0.026246	0.002794
0.031431	0.005304
0.135256	0.005441
0.0215	0.000896
1.0	0.003962
0.998926	0.003782
0.399629	0.000973
0.520568	0.001064
0.011996	0.005108
0.00219	0.000717
0.354267	0.000288
1.0	0.000138
0.998049	0.067838
1.0	0.001267
0.013674	0.002227
0.602613	0.014569
1.0	0.069284
0.024025	0.001015
0.071993	0.001938
0.071993	0.004711
0.132712	0.05185
0.077191	0.006569
0.011402	0.00405
1.0	0.024536
1.0	0.002567
1.0	0.000671
1.0	0.000442
1.0	0.00092
0.999024	0.001243
1.0	0.016667
0.209507	0.001445
0.004979	0.003994
0.07166	0.000975
0.144707	0.002298
0.018547	0.001938
0.0123	0.001064
0.00179	0.001103
0.004002	0.000765
0.034325	0.003587
0.098342	0.002644
0.027226	0.003608
0.022526	0.00039
0.304593	0.016585
0.342451	0.00089
1.0	0.000707
0.030999	0.0002
0.007563	0.000756
0.007563	0.001326
0.007754	0.001624
0.007754	0.001624
0.026765	0.001545
0.334215	0.003442
